chord_name,chord_notes,chord_root,chord_span,chord_lower_pole,chord_upper_pole,chord_mass_center,tension_note,tension_position,new_span,tension_type
Aaug4,"A, D#, G##",A,6,"D#, A","A, D#",D#,C,b3,6,T1
Aaug4,"A, D#, G##",A,6,"D#, A","A, D#",D#,G,b7,6,T4
Aaug4,"A, D#, G##",A,6,"D#, A","A, D#",D#,D,4,6,T4
Aaug4,"A, D#, G##",A,6,"D#, A","A, D#",D#,A,R,6,T0
Aaug4,"A, D#, G##",A,6,"D#, A","A, D#",D#,E,5,6,T1
Aaug4,"A, D#, G##",A,6,"D#, A","A, D#",D#,B,2,6,T1
Aaug4,"A, D#, G##",A,6,"D#, A","A, D#",D#,F#,6,6,T1
Aaug4,"A, D#, G##",A,6,"D#, A","A, D#",D#,C#,3,6,T1
Aaug4,"A, D#, G##",A,6,"D#, A","A, D#",D#,G#,7,6,T4
Aaug4,"A, D#, G##",A,6,"D#, A","A, D#",D#,D#,#4,6,T0
Aaug4,"A, D#, G##",A,6,"D#, A","A, D#",D#,A#,#1,6,T4
Eaug4,"E, A#, D##",E,6,"A#, E","E, A#",A#,Gb,bb3,6,T1
Eaug4,"E, A#, D##",E,6,"A#, E","E, A#",A#,Db,bb7,6,T4
Eaug4,"E, A#, D##",E,6,"A#, E","E, A#",A#,Ab,b4,6,T4
Eaug4,"E, A#, D##",E,6,"A#, E","E, A#",A#,Eb,b1,6,T4
Eaug4,"E, A#, D##",E,6,"A#, E","E, A#",A#,Bb,b5,6,T0
Eaug4,"E, A#, D##",E,6,"A#, E","E, A#",A#,F,b2,6,T1
Eaug4,"E, A#, D##",E,6,"A#, E","E, A#",A#,C,b6,6,T1
Eaug4,"E, A#, D##",E,6,"A#, E","E, A#",A#,G,b3,6,T1
Eaug4,"E, A#, D##",E,6,"A#, E","E, A#",A#,D,b7,6,T4
Eaug4,"E, A#, D##",E,6,"A#, E","E, A#",A#,A,4,6,T4
Eaug4,"E, A#, D##",E,6,"A#, E","E, A#",A#,E,R,6,T0
Eaug4,"E, A#, D##",E,6,"A#, E","E, A#",A#,B,5,6,T1
Eaug4,"E, A#, D##",E,6,"A#, E","E, A#",A#,F#,2,6,T1
Eaug4,"E, A#, D##",E,6,"A#, E","E, A#",A#,C#,6,6,T1
Eaug4,"E, A#, D##",E,6,"A#, E","E, A#",A#,G#,3,6,T1
Eaug4,"E, A#, D##",E,6,"A#, E","E, A#",A#,D#,7,6,T4
Eaug4,"E, A#, D##",E,6,"A#, E","E, A#",A#,A#,#4,6,T0
Baug4,"B, E#, A##",B,6,"B, E#","E#, B",E#,Gb,bb6,6,T1
Baug4,"B, E#, A##",B,6,"B, E#","E#, B",E#,Db,bb3,6,T1
Baug4,"B, E#, A##",B,6,"B, E#","E#, B",E#,Ab,bb7,6,T4
Baug4,"B, E#, A##",B,6,"B, E#","E#, B",E#,Eb,b4,6,T4
Baug4,"B, E#, A##",B,6,"B, E#","E#, B",E#,Bb,b1,6,T4
Baug4,"B, E#, A##",B,6,"B, E#","E#, B",E#,F,b5,6,T0
Baug4,"B, E#, A##",B,6,"B, E#","E#, B",E#,C,b2,6,T1
Baug4,"B, E#, A##",B,6,"B, E#","E#, B",E#,G,b6,6,T1
Baug4,"B, E#, A##",B,6,"B, E#","E#, B",E#,D,b3,6,T1
Baug4,"B, E#, A##",B,6,"B, E#","E#, B",E#,A,b7,6,T4
Baug4,"B, E#, A##",B,6,"B, E#","E#, B",E#,E,4,6,T4
Baug4,"B, E#, A##",B,6,"B, E#","E#, B",E#,B,R,6,T0
Baug4,"B, E#, A##",B,6,"B, E#","E#, B",E#,F#,5,6,T1
Baug4,"B, E#, A##",B,6,"B, E#","E#, B",E#,C#,2,6,T1
Baug4,"B, E#, A##",B,6,"B, E#","E#, B",E#,G#,6,6,T1
Baug4,"B, E#, A##",B,6,"B, E#","E#, B",E#,D#,3,6,T1
Baug4,"B, E#, A##",B,6,"B, E#","E#, B",E#,A#,7,6,T4
F#aug4,"F#, B#, E##",F#,6,"F#, B#","B#, F#",B#,Gb,bb2,6,T0
F#aug4,"F#, B#, E##",F#,6,"F#, B#","B#, F#",B#,Db,bb6,6,T1
F#aug4,"F#, B#, E##",F#,6,"F#, B#","B#, F#",B#,Ab,bb3,6,T1
F#aug4,"F#, B#, E##",F#,6,"F#, B#","B#, F#",B#,Eb,bb7,6,T4
F#aug4,"F#, B#, E##",F#,6,"F#, B#","B#, F#",B#,Bb,b4,6,T4
F#aug4,"F#, B#, E##",F#,6,"F#, B#","B#, F#",B#,F,b1,6,T4
F#aug4,"F#, B#, E##",F#,6,"F#, B#","B#, F#",B#,C,b5,6,T0
F#aug4,"F#, B#, E##",F#,6,"F#, B#","B#, F#",B#,G,b2,6,T1
F#aug4,"F#, B#, E##",F#,6,"F#, B#","B#, F#",B#,D,b6,6,T1
F#aug4,"F#, B#, E##",F#,6,"F#, B#","B#, F#",B#,A,b3,6,T1
F#aug4,"F#, B#, E##",F#,6,"F#, B#","B#, F#",B#,E,b7,6,T4
F#aug4,"F#, B#, E##",F#,6,"F#, B#","B#, F#",B#,B,4,6,T4
F#aug4,"F#, B#, E##",F#,6,"F#, B#","B#, F#",B#,F#,R,6,T0
F#aug4,"F#, B#, E##",F#,6,"F#, B#","B#, F#",B#,C#,5,6,T1
F#aug4,"F#, B#, E##",F#,6,"F#, B#","B#, F#",B#,G#,2,6,T1
F#aug4,"F#, B#, E##",F#,6,"F#, B#","B#, F#",B#,D#,6,6,T1
F#aug4,"F#, B#, E##",F#,6,"F#, B#","B#, F#",B#,A#,3,6,T1
C#aug4,"C#, F##, B##",C#,6,"C#, F##","F##, C#",F##,Gb,bb5,6,T1
C#aug4,"C#, F##, B##",C#,6,"C#, F##","F##, C#",F##,Db,bb2,6,T0
C#aug4,"C#, F##, B##",C#,6,"C#, F##","F##, C#",F##,Ab,bb6,6,T1
C#aug4,"C#, F##, B##",C#,6,"C#, F##","F##, C#",F##,Eb,bb3,6,T1
C#aug4,"C#, F##, B##",C#,6,"C#, F##","F##, C#",F##,Bb,bb7,6,T4
C#aug4,"C#, F##, B##",C#,6,"C#, F##","F##, C#",F##,F,b4,6,T4
C#aug4,"C#, F##, B##",C#,6,"C#, F##","F##, C#",F##,C,b1,6,T4
C#aug4,"C#, F##, B##",C#,6,"C#, F##","F##, C#",F##,G,b5,6,T0
C#aug4,"C#, F##, B##",C#,6,"C#, F##","F##, C#",F##,D,b2,6,T1
C#aug4,"C#, F##, B##",C#,6,"C#, F##","F##, C#",F##,A,b6,6,T1
C#aug4,"C#, F##, B##",C#,6,"C#, F##","F##, C#",F##,E,b3,6,T1
C#aug4,"C#, F##, B##",C#,6,"C#, F##","F##, C#",F##,B,b7,6,T4
C#aug4,"C#, F##, B##",C#,6,"C#, F##","F##, C#",F##,F#,4,6,T4
C#aug4,"C#, F##, B##",C#,6,"C#, F##","F##, C#",F##,C#,R,6,T0
C#aug4,"C#, F##, B##",C#,6,"C#, F##","F##, C#",F##,G#,5,6,T1
C#aug4,"C#, F##, B##",C#,6,"C#, F##","F##, C#",F##,D#,2,6,T1
C#aug4,"C#, F##, B##",C#,6,"C#, F##","F##, C#",F##,A#,6,6,T1
G#aug4,"G#, C##, F###",G#,6,"G#, C##","C##, G#",C##,Gb,bb1,6,T4
G#aug4,"G#, C##, F###",G#,6,"G#, C##","C##, G#",C##,Db,bb5,6,T1
G#aug4,"G#, C##, F###",G#,6,"G#, C##","C##, G#",C##,Ab,bb2,6,T0
G#aug4,"G#, C##, F###",G#,6,"G#, C##","C##, G#",C##,Eb,bb6,6,T1
G#aug4,"G#, C##, F###",G#,6,"G#, C##","C##, G#",C##,Bb,bb3,6,T1
G#aug4,"G#, C##, F###",G#,6,"G#, C##","C##, G#",C##,F,bb7,6,T4
G#aug4,"G#, C##, F###",G#,6,"G#, C##","C##, G#",C##,C,b4,6,T4
G#aug4,"G#, C##, F###",G#,6,"G#, C##","C##, G#",C##,G,b1,6,T4
G#aug4,"G#, C##, F###",G#,6,"G#, C##","C##, G#",C##,D,b5,6,T0
G#aug4,"G#, C##, F###",G#,6,"G#, C##","C##, G#",C##,A,b2,6,T1
G#aug4,"G#, C##, F###",G#,6,"G#, C##","C##, G#",C##,E,b6,6,T1
G#aug4,"G#, C##, F###",G#,6,"G#, C##","C##, G#",C##,B,b3,6,T1
G#aug4,"G#, C##, F###",G#,6,"G#, C##","C##, G#",C##,F#,b7,6,T4
G#aug4,"G#, C##, F###",G#,6,"G#, C##","C##, G#",C##,C#,4,6,T4
G#aug4,"G#, C##, F###",G#,6,"G#, C##","C##, G#",C##,G#,R,6,T0
G#aug4,"G#, C##, F###",G#,6,"G#, C##","C##, G#",C##,D#,5,6,T1
G#aug4,"G#, C##, F###",G#,6,"G#, C##","C##, G#",C##,A#,2,6,T1
D#aug4,"D#, G##, C###",D#,6,"D#, G##","G##, D#",G##,Gb,bb4,6,T4
D#aug4,"D#, G##, C###",D#,6,"D#, G##","G##, D#",G##,Db,bb1,6,T4
D#aug4,"D#, G##, C###",D#,6,"D#, G##","G##, D#",G##,Ab,bb5,6,T1
D#aug4,"D#, G##, C###",D#,6,"D#, G##","G##, D#",G##,Eb,bb2,6,T0
D#aug4,"D#, G##, C###",D#,6,"D#, G##","G##, D#",G##,Bb,bb6,6,T1
D#aug4,"D#, G##, C###",D#,6,"D#, G##","G##, D#",G##,F,bb3,6,T1
D#aug4,"D#, G##, C###",D#,6,"D#, G##","G##, D#",G##,C,bb7,6,T4
D#aug4,"D#, G##, C###",D#,6,"D#, G##","G##, D#",G##,G,b4,6,T4
D#aug4,"D#, G##, C###",D#,6,"D#, G##","G##, D#",G##,D,b1,6,T4
D#aug4,"D#, G##, C###",D#,6,"D#, G##","G##, D#",G##,A,b5,6,T0
D#aug4,"D#, G##, C###",D#,6,"D#, G##","G##, D#",G##,E,b2,6,T1
D#aug4,"D#, G##, C###",D#,6,"D#, G##","G##, D#",G##,B,b6,6,T1
D#aug4,"D#, G##, C###",D#,6,"D#, G##","G##, D#",G##,F#,b3,6,T1
D#aug4,"D#, G##, C###",D#,6,"D#, G##","G##, D#",G##,C#,b7,6,T4
D#aug4,"D#, G##, C###",D#,6,"D#, G##","G##, D#",G##,G#,4,6,T4
D#aug4,"D#, G##, C###",D#,6,"D#, G##","G##, D#",G##,D#,R,6,T0
D#aug4,"D#, G##, C###",D#,6,"D#, G##","G##, D#",G##,A#,5,6,T1
A#aug4,"A#, D##, G###",A#,6,"A#, D##","D##, A#",D##,Gb,bbb7,6,T4
A#aug4,"A#, D##, G###",A#,6,"A#, D##","D##, A#",D##,Db,bb4,6,T4
A#aug4,"A#, D##, G###",A#,6,"A#, D##","D##, A#",D##,Ab,bb1,6,T4
A#aug4,"A#, D##, G###",A#,6,"A#, D##","D##, A#",D##,Eb,bb5,6,T1
A#aug4,"A#, D##, G###",A#,6,"A#, D##","D##, A#",D##,Bb,bb2,6,T0
A#aug4,"A#, D##, G###",A#,6,"A#, D##","D##, A#",D##,F,bb6,6,T1
A#aug4,"A#, D##, G###",A#,6,"A#, D##","D##, A#",D##,C,bb3,6,T1
A#aug4,"A#, D##, G###",A#,6,"A#, D##","D##, A#",D##,G,bb7,6,T4
A#aug4,"A#, D##, G###",A#,6,"A#, D##","D##, A#",D##,D,b4,6,T4
A#aug4,"A#, D##, G###",A#,6,"A#, D##","D##, A#",D##,A,b1,6,T4
A#aug4,"A#, D##, G###",A#,6,"A#, D##","D##, A#",D##,E,b5,6,T0
A#aug4,"A#, D##, G###",A#,6,"A#, D##","D##, A#",D##,B,b2,6,T1
A#aug4,"A#, D##, G###",A#,6,"A#, D##","D##, A#",D##,F#,b6,6,T1
A#aug4,"A#, D##, G###",A#,6,"A#, D##","D##, A#",D##,C#,b3,6,T1
A#aug4,"A#, D##, G###",A#,6,"A#, D##","D##, A#",D##,G#,b7,6,T4
A#aug4,"A#, D##, G###",A#,6,"A#, D##","D##, A#",D##,D#,4,6,T4
A#aug4,"A#, D##, G###",A#,6,"A#, D##","D##, A#",D##,A#,R,6,T0
E#aug4,"E#, A##, D###",E#,6,"A##, E#","E#, A##",A##,Gb,bbb3,6,T1
E#aug4,"E#, A##, D###",E#,6,"A##, E#","E#, A##",A##,Db,bbb7,6,T4
E#aug4,"E#, A##, D###",E#,6,"A##, E#","E#, A##",A##,Ab,bb4,6,T4
E#aug4,"E#, A##, D###",E#,6,"A##, E#","E#, A##",A##,Eb,bb1,6,T4
E#aug4,"E#, A##, D###",E#,6,"A##, E#","E#, A##",A##,Bb,bb5,6,T1
E#aug4,"E#, A##, D###",E#,6,"A##, E#","E#, A##",A##,F,bb2,6,T0
E#aug4,"E#, A##, D###",E#,6,"A##, E#","E#, A##",A##,C,bb6,6,T1
E#aug4,"E#, A##, D###",E#,6,"A##, E#","E#, A##",A##,G,bb3,6,T1
E#aug4,"E#, A##, D###",E#,6,"A##, E#","E#, A##",A##,D,bb7,6,T4
E#aug4,"E#, A##, D###",E#,6,"A##, E#","E#, A##",A##,A,b4,6,T4
E#aug4,"E#, A##, D###",E#,6,"A##, E#","E#, A##",A##,E,b1,6,T4
E#aug4,"E#, A##, D###",E#,6,"A##, E#","E#, A##",A##,B,b5,6,T0
E#aug4,"E#, A##, D###",E#,6,"A##, E#","E#, A##",A##,F#,b2,6,T1
E#aug4,"E#, A##, D###",E#,6,"A##, E#","E#, A##",A##,C#,b6,6,T1
E#aug4,"E#, A##, D###",E#,6,"A##, E#","E#, A##",A##,G#,b3,6,T1
E#aug4,"E#, A##, D###",E#,6,"A##, E#","E#, A##",A##,D#,b7,6,T4
E#aug4,"E#, A##, D###",E#,6,"A##, E#","E#, A##",A##,A#,4,6,T4
B#aug4,"B#, E##, A###",B#,6,"E##, B#","B#, E##",E##,Gb,bbb6,6,T0
B#aug4,"B#, E##, A###",B#,6,"E##, B#","B#, E##",E##,Db,bbb3,6,T1
B#aug4,"B#, E##, A###",B#,6,"E##, B#","B#, E##",E##,Ab,bbb7,6,T4
B#aug4,"B#, E##, A###",B#,6,"E##, B#","B#, E##",E##,Eb,bb4,6,T4
B#aug4,"B#, E##, A###",B#,6,"E##, B#","B#, E##",E##,Bb,bb1,6,T4
B#aug4,"B#, E##, A###",B#,6,"E##, B#","B#, E##",E##,F,bb5,6,T1
B#aug4,"B#, E##, A###",B#,6,"E##, B#","B#, E##",E##,C,bb2,6,T0
B#aug4,"B#, E##, A###",B#,6,"E##, B#","B#, E##",E##,G,bb6,6,T1
B#aug4,"B#, E##, A###",B#,6,"E##, B#","B#, E##",E##,D,bb3,6,T1
B#aug4,"B#, E##, A###",B#,6,"E##, B#","B#, E##",E##,A,bb7,6,T4
B#aug4,"B#, E##, A###",B#,6,"E##, B#","B#, E##",E##,E,b4,6,T4
B#aug4,"B#, E##, A###",B#,6,"E##, B#","B#, E##",E##,B,b1,6,T4
B#aug4,"B#, E##, A###",B#,6,"E##, B#","B#, E##",E##,F#,b5,6,T0
B#aug4,"B#, E##, A###",B#,6,"E##, B#","B#, E##",E##,C#,b2,6,T1
B#aug4,"B#, E##, A###",B#,6,"E##, B#","B#, E##",E##,G#,b6,6,T1
B#aug4,"B#, E##, A###",B#,6,"E##, B#","B#, E##",E##,D#,b3,6,T1
B#aug4,"B#, E##, A###",B#,6,"E##, B#","B#, E##",E##,A#,b7,6,T4
F##aug4,"F##, B##, E###",F##,6,"B##, F##","F##, B##",B##,Gb,bbb2,6,T1
F##aug4,"F##, B##, E###",F##,6,"B##, F##","F##, B##",B##,Db,bbb6,6,T0
F##aug4,"F##, B##, E###",F##,6,"B##, F##","F##, B##",B##,Ab,bbb3,6,T1
F##aug4,"F##, B##, E###",F##,6,"B##, F##","F##, B##",B##,Eb,bbb7,6,T4
F##aug4,"F##, B##, E###",F##,6,"B##, F##","F##, B##",B##,Bb,bb4,6,T4
F##aug4,"F##, B##, E###",F##,6,"B##, F##","F##, B##",B##,F,bb1,6,T4
F##aug4,"F##, B##, E###",F##,6,"B##, F##","F##, B##",B##,C,bb5,6,T1
F##aug4,"F##, B##, E###",F##,6,"B##, F##","F##, B##",B##,G,bb2,6,T0
F##aug4,"F##, B##, E###",F##,6,"B##, F##","F##, B##",B##,D,bb6,6,T1
F##aug4,"F##, B##, E###",F##,6,"B##, F##","F##, B##",B##,A,bb3,6,T1
F##aug4,"F##, B##, E###",F##,6,"B##, F##","F##, B##",B##,E,bb7,6,T4
F##aug4,"F##, B##, E###",F##,6,"B##, F##","F##, B##",B##,B,b4,6,T4
F##aug4,"F##, B##, E###",F##,6,"B##, F##","F##, B##",B##,F#,b1,6,T4
F##aug4,"F##, B##, E###",F##,6,"B##, F##","F##, B##",B##,C#,b5,6,T0
F##aug4,"F##, B##, E###",F##,6,"B##, F##","F##, B##",B##,G#,b2,6,T1
F##aug4,"F##, B##, E###",F##,6,"B##, F##","F##, B##",B##,D#,b6,6,T1
F##aug4,"F##, B##, E###",F##,6,"B##, F##","F##, B##",B##,A#,b3,6,T1
Gbb4,"Gbb, Cb, Fb",Gbb,6,Gbb,Cb,Bbb,Gb,#1,7,T4
Gbb4,"Gbb, Cb, Fb",Gbb,6,Gbb,Cb,Bbb,Db,#5,7,T2
Gbb4,"Gbb, Cb, Fb",Gbb,6,Gbb,Cb,Bbb,Ab,#2,7,T2
Gbb4,"Gbb, Cb, Fb",Gbb,6,Gbb,Cb,Bbb,Eb,#6,7,T2
Gbb4,"Gbb, Cb, Fb",Gbb,6,Gbb,Cb,Bbb,Bb,#3,7,T2
Gbb4,"Gbb, Cb, Fb",Gbb,6,Gbb,Cb,Bbb,F,#7,6,T0
Gbb4,"Gbb, Cb, Fb",Gbb,6,Gbb,Cb,Bbb,C,##4,6,T4
Gbb4,"Gbb, Cb, Fb",Gbb,6,Gbb,Cb,Bbb,G,##1,6,T4
Gbb4,"Gbb, Cb, Fb",Gbb,6,Gbb,Cb,Bbb,D,##5,6,T1
Gbb4,"Gbb, Cb, Fb",Gbb,6,Gbb,Cb,Bbb,A,##2,6,T1
Gbb4,"Gbb, Cb, Fb",Gbb,6,Gbb,Cb,Bbb,E,##6,6,T0
Gbb4,"Gbb, Cb, Fb",Gbb,6,Gbb,Cb,Bbb,B,##3,6,T0
Gbb4,"Gbb, Cb, Fb",Gbb,6,Gbb,Cb,Bbb,F#,##7,7,T4
Gbb4,"Gbb, Cb, Fb",Gbb,6,Gbb,Cb,Bbb,C#,###4,7,T4
Gbb4,"Gbb, Cb, Fb",Gbb,6,Gbb,Cb,Bbb,G#,###1,7,T4
Gbb4,"Gbb, Cb, Fb",Gbb,6,Gbb,Cb,Bbb,D#,###5,7,T2
Gbb4,"Gbb, Cb, Fb",Gbb,6,Gbb,Cb,Bbb,A#,###2,7,T2
Dbb4,"Dbb, Gb, Cb",Dbb,6,Dbb,Gb,Fb,Gb,#4,6,T0
Dbb4,"Dbb, Gb, Cb",Dbb,6,Dbb,Gb,Fb,Db,#1,7,T4
Dbb4,"Dbb, Gb, Cb",Dbb,6,Dbb,Gb,Fb,Ab,#5,7,T2
Dbb4,"Dbb, Gb, Cb",Dbb,6,Dbb,Gb,Fb,Eb,#2,7,T2
Dbb4,"Dbb, Gb, Cb",Dbb,6,Dbb,Gb,Fb,Bb,#6,7,T2
Dbb4,"Dbb, Gb, Cb",Dbb,6,Dbb,Gb,Fb,F,#3,7,T2
Dbb4,"Dbb, Gb, Cb",Dbb,6,Dbb,Gb,Fb,C,#7,6,T0
Dbb4,"Dbb, Gb, Cb",Dbb,6,Dbb,Gb,Fb,G,##4,6,T4
Dbb4,"Dbb, Gb, Cb",Dbb,6,Dbb,Gb,Fb,D,##1,6,T4
Dbb4,"Dbb, Gb, Cb",Dbb,6,Dbb,Gb,Fb,A,##5,6,T1
Dbb4,"Dbb, Gb, Cb",Dbb,6,Dbb,Gb,Fb,E,##2,6,T1
Dbb4,"Dbb, Gb, Cb",Dbb,6,Dbb,Gb,Fb,B,##6,6,T0
Dbb4,"Dbb, Gb, Cb",Dbb,6,Dbb,Gb,Fb,F#,##3,6,T0
Dbb4,"Dbb, Gb, Cb",Dbb,6,Dbb,Gb,Fb,C#,##7,7,T4
Dbb4,"Dbb, Gb, Cb",Dbb,6,Dbb,Gb,Fb,G#,###4,7,T4
Dbb4,"Dbb, Gb, Cb",Dbb,6,Dbb,Gb,Fb,D#,###1,7,T4
Dbb4,"Dbb, Gb, Cb",Dbb,6,Dbb,Gb,Fb,A#,###5,7,T2
Abb4,"Abb, Db, Gb",Abb,6,Abb,Db,Cb,Gb,7,6,T0
Abb4,"Abb, Db, Gb",Abb,6,Abb,Db,Cb,Db,#4,6,T0
Abb4,"Abb, Db, Gb",Abb,6,Abb,Db,Cb,Ab,#1,7,T4
Abb4,"Abb, Db, Gb",Abb,6,Abb,Db,Cb,Eb,#5,7,T2
Abb4,"Abb, Db, Gb",Abb,6,Abb,Db,Cb,Bb,#2,7,T2
Abb4,"Abb, Db, Gb",Abb,6,Abb,Db,Cb,F,#6,7,T2
Abb4,"Abb, Db, Gb",Abb,6,Abb,Db,Cb,C,#3,7,T2
Abb4,"Abb, Db, Gb",Abb,6,Abb,Db,Cb,G,#7,6,T0
Abb4,"Abb, Db, Gb",Abb,6,Abb,Db,Cb,D,##4,6,T4
Abb4,"Abb, Db, Gb",Abb,6,Abb,Db,Cb,A,##1,6,T4
Abb4,"Abb, Db, Gb",Abb,6,Abb,Db,Cb,E,##5,6,T1
Abb4,"Abb, Db, Gb",Abb,6,Abb,Db,Cb,B,##2,6,T1
Abb4,"Abb, Db, Gb",Abb,6,Abb,Db,Cb,F#,##6,6,T0
Abb4,"Abb, Db, Gb",Abb,6,Abb,Db,Cb,C#,##3,6,T0
Abb4,"Abb, Db, Gb",Abb,6,Abb,Db,Cb,G#,##7,7,T4
Abb4,"Abb, Db, Gb",Abb,6,Abb,Db,Cb,D#,###4,7,T4
Abb4,"Abb, Db, Gb",Abb,6,Abb,Db,Cb,A#,###1,7,T4
Ebb4,"Ebb, Ab, Db",Ebb,6,Ebb,Ab,Gb,Gb,3,6,T1
Ebb4,"Ebb, Ab, Db",Ebb,6,Ebb,Ab,Gb,Db,7,6,T0
Ebb4,"Ebb, Ab, Db",Ebb,6,Ebb,Ab,Gb,Ab,#4,6,T0
Ebb4,"Ebb, Ab, Db",Ebb,6,Ebb,Ab,Gb,Eb,#1,7,T4
Ebb4,"Ebb, Ab, Db",Ebb,6,Ebb,Ab,Gb,Bb,#5,7,T2
Ebb4,"Ebb, Ab, Db",Ebb,6,Ebb,Ab,Gb,F,#2,7,T2
Ebb4,"Ebb, Ab, Db",Ebb,6,Ebb,Ab,Gb,C,#6,7,T2
Ebb4,"Ebb, Ab, Db",Ebb,6,Ebb,Ab,Gb,G,#3,7,T2
Ebb4,"Ebb, Ab, Db",Ebb,6,Ebb,Ab,Gb,D,#7,6,T0
Ebb4,"Ebb, Ab, Db",Ebb,6,Ebb,Ab,Gb,A,##4,6,T4
Ebb4,"Ebb, Ab, Db",Ebb,6,Ebb,Ab,Gb,E,##1,6,T4
Ebb4,"Ebb, Ab, Db",Ebb,6,Ebb,Ab,Gb,B,##5,6,T1
Ebb4,"Ebb, Ab, Db",Ebb,6,Ebb,Ab,Gb,F#,##2,6,T1
Ebb4,"Ebb, Ab, Db",Ebb,6,Ebb,Ab,Gb,C#,##6,6,T0
Ebb4,"Ebb, Ab, Db",Ebb,6,Ebb,Ab,Gb,G#,##3,6,T0
Ebb4,"Ebb, Ab, Db",Ebb,6,Ebb,Ab,Gb,D#,##7,7,T4
Ebb4,"Ebb, Ab, Db",Ebb,6,Ebb,Ab,Gb,A#,###4,7,T4
Bbb4,"Bbb, Eb, Ab",Bbb,6,Bbb,Eb,Db,Gb,6,6,T1
Bbb4,"Bbb, Eb, Ab",Bbb,6,Bbb,Eb,Db,Db,3,6,T1
Bbb4,"Bbb, Eb, Ab",Bbb,6,Bbb,Eb,Db,Ab,7,6,T0
Bbb4,"Bbb, Eb, Ab",Bbb,6,Bbb,Eb,Db,Eb,#4,6,T0
Bbb4,"Bbb, Eb, Ab",Bbb,6,Bbb,Eb,Db,Bb,#1,7,T4
Bbb4,"Bbb, Eb, Ab",Bbb,6,Bbb,Eb,Db,F,#5,7,T2
Bbb4,"Bbb, Eb, Ab",Bbb,6,Bbb,Eb,Db,C,#2,7,T2
Bbb4,"Bbb, Eb, Ab",Bbb,6,Bbb,Eb,Db,G,#6,7,T2
Bbb4,"Bbb, Eb, Ab",Bbb,6,Bbb,Eb,Db,D,#3,7,T2
Bbb4,"Bbb, Eb, Ab",Bbb,6,Bbb,Eb,Db,A,#7,6,T0
Bbb4,"Bbb, Eb, Ab",Bbb,6,Bbb,Eb,Db,E,##4,6,T4
Bbb4,"Bbb, Eb, Ab",Bbb,6,Bbb,Eb,Db,B,##1,6,T4
Bbb4,"Bbb, Eb, Ab",Bbb,6,Bbb,Eb,Db,F#,##5,6,T1
Bbb4,"Bbb, Eb, Ab",Bbb,6,Bbb,Eb,Db,C#,##2,6,T1
Bbb4,"Bbb, Eb, Ab",Bbb,6,Bbb,Eb,Db,G#,##6,6,T0
Bbb4,"Bbb, Eb, Ab",Bbb,6,Bbb,Eb,Db,D#,##3,6,T0
Bbb4,"Bbb, Eb, Ab",Bbb,6,Bbb,Eb,Db,A#,##7,7,T4
Fb4,"Fb, Bb, Eb",Fb,6,Fb,Bb,Ab,Gb,2,6,T1
Fb4,"Fb, Bb, Eb",Fb,6,Fb,Bb,Ab,Db,6,6,T1
Fb4,"Fb, Bb, Eb",Fb,6,Fb,Bb,Ab,Ab,3,6,T1
Fb4,"Fb, Bb, Eb",Fb,6,Fb,Bb,Ab,Eb,7,6,T0
Fb4,"Fb, Bb, Eb",Fb,6,Fb,Bb,Ab,Bb,#4,6,T0
Fb4,"Fb, Bb, Eb",Fb,6,Fb,Bb,Ab,F,#1,7,T4
Fb4,"Fb, Bb, Eb",Fb,6,Fb,Bb,Ab,C,#5,7,T2
Fb4,"Fb, Bb, Eb",Fb,6,Fb,Bb,Ab,G,#2,7,T2
Fb4,"Fb, Bb, Eb",Fb,6,Fb,Bb,Ab,D,#6,7,T2
Fb4,"Fb, Bb, Eb",Fb,6,Fb,Bb,Ab,A,#3,7,T2
Fb4,"Fb, Bb, Eb",Fb,6,Fb,Bb,Ab,E,#7,6,T0
Fb4,"Fb, Bb, Eb",Fb,6,Fb,Bb,Ab,B,##4,6,T4
Fb4,"Fb, Bb, Eb",Fb,6,Fb,Bb,Ab,F#,##1,6,T4
Fb4,"Fb, Bb, Eb",Fb,6,Fb,Bb,Ab,C#,##5,6,T1
Fb4,"Fb, Bb, Eb",Fb,6,Fb,Bb,Ab,G#,##2,6,T1
Fb4,"Fb, Bb, Eb",Fb,6,Fb,Bb,Ab,D#,##6,6,T0
Fb4,"Fb, Bb, Eb",Fb,6,Fb,Bb,Ab,A#,##3,6,T0
Cb4,"Cb, F, Bb",Cb,6,Cb,F,Eb,Gb,5,6,T1
Cb4,"Cb, F, Bb",Cb,6,Cb,F,Eb,Db,2,6,T1
Cb4,"Cb, F, Bb",Cb,6,Cb,F,Eb,Ab,6,6,T1
Cb4,"Cb, F, Bb",Cb,6,Cb,F,Eb,Eb,3,6,T1
Cb4,"Cb, F, Bb",Cb,6,Cb,F,Eb,Bb,7,6,T0
Cb4,"Cb, F, Bb",Cb,6,Cb,F,Eb,F,#4,6,T0
Cb4,"Cb, F, Bb",Cb,6,Cb,F,Eb,C,#1,7,T4
Cb4,"Cb, F, Bb",Cb,6,Cb,F,Eb,G,#5,7,T2
Cb4,"Cb, F, Bb",Cb,6,Cb,F,Eb,D,#2,7,T2
Cb4,"Cb, F, Bb",Cb,6,Cb,F,Eb,A,#6,7,T2
